data,DataAgenda,dataseparado,dataseparadofim,dataseparadoinicio,Emp,Pedidos,Itens,Opcao2,opcao,operador,separador,setor,status
2019-05-30 12:34:14,2019-05-30 00:00:00,,2019-05-30 13:37:31,2019-05-30 12:35:08,1,219242,12,Abastecimento,N,leandrop,LEANDROP,Promotor,F
2019-05-30 12:30:48,2019-05-30 00:00:00,,2019-06-01 10:24:53,2019-06-01 09:20:44,1,219241,16,F. Via Direta,Y,raquelj,mayadsonsouza,Deposito,F
2019-05-30 12:29:59,2019-05-30 00:00:00,,2019-06-01 10:59:13,2019-06-01 09:20:15,1,219240,20,F. Via Direta,Y,raquelj,gabrieloliveira,Deposito,F
2019-05-30 12:29:32,2019-05-30 00:00:00,,2019-06-01 11:25:40,2019-06-01 09:18:42,1,219239,20,F. Via Direta,Y,raquelj,eliabd,Deposito,F
2019-05-30 12:24:04,2019-05-30 00:00:00,,2019-05-30 15:37:39,2019-05-30 15:33:16,1,219238,1,F. Via Direta,Y,raquelj,eliabd,Deposito,F
2019-05-30 12:22:04,2019-05-30 00:00:00,,2019-05-30 14:15:18,2019-05-30 14:12:54,1,219237,1,Abastecimento,N,TALYTASOUZA,DANIELB,Deposito,F
2019-05-30 12:21:09,2019-05-30 00:00:00,,2019-05-30 12:34:42,2019-05-30 12:24:46,1,219236,4,Cliente,C,lisleneo,micaelp,Deposito,F
2019-05-30 12:20:41,2019-05-30 00:00:00,,2019-06-01 11:23:29,2019-06-01 11:14:46,1,219235,9,F. Via Direta,Y,raquelj,alexd,Deposito,F
2019-05-30 12:20:14,2019-05-30 00:00:00,,2019-05-31 16:29:48,2019-05-31 16:04:11,1,219234,17,F. Via Direta,Y,raquelj,djailsonc,Deposito,F
2019-05-30 12:16:54,2019-05-30 00:00:00,,2019-05-30 13:51:07,2019-05-30 13:43:04,1,219232,15,Rota,R,KELVIN,sanderson,Vendas,F
2019-05-30 12:16:52,2019-05-30 00:00:00,,2019-05-30 12:19:16,2019-05-30 12:19:09,1,219231,1,Abastecimento,N,tiago,Douglasl,Deposito,F
2019-05-30 12:16:11,2019-05-30 00:00:00,,2019-05-30 17:14:49,2019-05-30 17:12:47,1,219230,25,Rota,R,KELVIN,joaobarros,Vendas,F
2019-05-30 12:14:16,2019-05-30 00:00:00,,2019-06-01 09:35:31,2019-06-01 08:48:30,1,219229,14,F. Via Direta,Y,raquelj,alexd,Deposito,F
2019-05-30 12:13:54,2019-05-30 00:00:00,,2019-06-01 09:03:38,2019-06-01 09:00:07,1,219228,19,F. Via Direta,Y,raquelj,gabrieloliveira,Deposito,F
2019-05-30 12:13:16,2019-05-30 00:00:00,,2019-06-01 09:04:42,2019-06-01 07:40:30,1,219227,20,F. Via Direta,Y,raquelj,mayadsonsouza,Deposito,F
2019-05-30 12:12:52,2019-05-30 00:00:00,,2019-06-01 08:26:15,2019-06-01 07:35:21,1,219226,20,F. Via Direta,Y,raquelj,alexd,Deposito,F
2019-05-30 12:11:58,2019-05-30 00:00:00,,2019-05-31 17:08:23,2019-05-31 16:20:00,1,219225,20,F. Via Direta,Y,raquelj,jeissonp,Deposito,F
2019-05-30 12:02:09,2019-05-30 00:00:00,,2019-05-30 12:21:20,2019-05-30 12:21:08,1,219222,1,Cliente,C,walterb,micaelp,Deposito,F
2019-05-30 12:00:36,2019-05-30 00:00:00,,2019-05-30 12:05:43,2019-05-30 12:05:34,1,219219,1,Cliente,C,elisr,Douglasl,Deposito,F
2019-05-30 11:57:36,2019-05-30 00:00:00,,2019-05-30 13:11:29,2019-05-30 13:05:46,1,219218,1,Abastecimento,N,JOSEB,eliabd,Deposito,F
2019-05-30 11:50:10,2019-05-30 00:00:00,,2019-05-30 12:07:14,2019-05-30 11:52:19,1,219217,2,Cliente,C,RANAUEA,wildsono,Deposito,F
2019-05-30 11:42:59,2019-05-30 00:00:00,,2019-05-30 13:09:25,2019-05-30 13:01:47,1,219216,4,Abastecimento,N,celma,jeissonp,Deposito,F
2019-05-30 11:42:15,2019-05-30 00:00:00,,2019-05-30 12:17:49,2019-05-30 12:17:41,1,219215,1,Cliente,C,iranildov,djailsonc,Deposito,F
2019-05-30 11:41:03,2019-05-30 00:00:00,,2019-05-30 15:03:41,2019-05-30 14:37:10,1,219214,7,Abastecimento,N,celma,wildsono,Deposito,F
2019-05-30 11:40:00,2019-05-30 00:00:00,,2019-05-30 11:49:18,2019-05-30 11:46:28,1,219213,1,Cliente,C,JOSEB,ewertond,Deposito,F
2019-05-30 11:36:21,2019-05-30 00:00:00,,2019-05-30 15:06:28,2019-05-30 14:37:24,1,219212,9,Abastecimento,N,luciene,ewertond,Deposito,F
2019-05-30 11:28:56,2019-05-30 00:00:00,,2019-05-30 14:46:49,2019-05-30 14:31:09,1,219211,2,Abastecimento,N,WANBSONL,DANIELB,Deposito,F
2019-05-30 11:20:30,2019-05-30 00:00:00,,2019-05-30 14:00:38,2019-05-30 13:08:18,1,219209,22,Abastecimento,N,helyonne,DANIELB,Deposito,F
2019-05-30 11:15:02,2019-05-30 00:00:00,,2019-05-30 11:20:15,2019-05-30 11:19:04,1,219208,2,Cliente,C,gersono,DANIELB,Deposito,F
2019-05-30 11:11:25,2019-05-30 00:00:00,,2019-05-30 12:49:39,2019-05-30 12:43:29,1,219207,1,Abastecimento,N,FABIOV,ewertond,Deposito,F
2019-05-30 11:11:17,2019-05-30 00:00:00,,2019-05-30 11:18:15,2019-05-30 11:14:01,1,219206,1,Cliente,C,luizb,ewertond,Deposito,F
2019-05-30 11:10:56,2019-05-30 00:00:00,,2019-05-30 11:23:35,2019-05-30 11:22:56,10,219205,1,Abastecimento,N,lucianor,larag,Deposito,F
2019-05-30 11:08:52,2019-05-30 00:00:00,,2019-05-30 11:19:13,2019-05-30 11:13:26,1,219204,1,Cliente,C,ANA PAULA,jeffersondouglas,Deposito,F
2019-05-30 11:04:49,2019-05-30 00:00:00,,2019-05-30 11:39:21,2019-05-30 11:27:49,1,219203,1,Abastecimento,N,CARLOS ALBERTO,CARLOS ALBERTO,Abastecimento,F
2019-05-30 10:59:46,2019-05-30 00:00:00,,2019-05-30 11:05:35,2019-05-30 11:05:27,1,219202,1,Cliente,C,EWERTONF,ARIELG,Deposito,F
2019-05-30 10:59:25,2019-05-30 00:00:00,,2019-05-30 11:06:52,2019-05-30 11:01:59,1,219201,2,Abastecimento,N,HERLESO,HERLESO,Abastecimento,F
2019-05-30 10:57:56,2019-05-30 00:00:00,,2019-05-30 11:09:25,2019-05-30 11:04:45,1,219200,2,Cliente,C,ROSIMARY,DANIELB,Deposito,F
2019-05-30 10:53:44,2019-05-30 00:00:00,,2019-05-30 14:26:14,2019-05-30 10:56:51,1,219199,1,Cliente,C,jneto,jneto,Promotor,F
2019-05-30 10:52:51,2019-05-30 00:00:00,,2019-05-30 13:47:14,2019-05-30 13:44:43,10,219198,8,Abastecimento,N,STEFANYP,larag,Deposito,F
2019-05-30 10:51:53,2019-05-30 00:00:00,,2019-05-30 14:38:17,2019-05-30 13:47:05,1,219197,18,Abastecimento,N,NIETE OLIVEIRA,jeffersondouglas,Deposito,F
2019-05-30 10:51:42,2019-05-30 00:00:00,,2019-05-30 11:17:31,2019-05-30 10:56:35,1,219196,5,Abastecimento,N,MoisesA,MOISESA,Abastecimento,F
2019-05-30 10:50:26,2019-05-30 00:00:00,,2019-05-30 12:53:18,2019-05-30 12:47:27,2,219195,3,F. Via Direta,Y,raquelj,kelsonlima,Deposito,F
2019-05-30 10:48:55,2019-05-30 00:00:00,,2019-05-30 12:36:34,2019-05-30 12:22:15,1,219194,4,Abastecimento,N,BEATRIZ NACIMENTO,ewertond,Deposito,F
2019-05-30 10:47:23,2019-05-30 00:00:00,,2019-05-30 12:53:13,2019-05-30 12:42:44,2,219193,4,F. Via Direta,Y,raquelj,alanilsonm,Deposito,F
2019-05-30 10:44:57,2019-05-30 00:00:00,,2019-05-30 13:11:51,2019-05-30 12:53:48,2,219192,8,F. Via Direta,Y,raquelj,kelsonlima,Deposito,F
2019-05-30 10:44:56,2019-05-30 00:00:00,,2019-05-30 12:43:16,2019-05-30 12:29:32,1,219191,5,Abastecimento,N,CLEITON,ANDREF,Abastecimento,F
2019-05-30 10:41:22,2019-05-30 00:00:00,,2019-05-30 10:47:12,2019-05-30 10:44:22,1,219189,9,Abastecimento,N,MARCOS,MARCOS,Abastecimento,F
2019-05-30 10:41:17,2019-05-30 00:00:00,,2019-05-30 13:39:19,2019-05-30 13:16:24,2,219188,17,F. Via Direta,Y,raquelj,hurielm,Deposito,F
2019-05-30 10:34:53,2019-05-30 00:00:00,,2019-05-30 10:39:00,2019-05-30 10:37:14,1,219187,1,Cliente,C,HELDERF,jeissonp,Deposito,F
2019-05-30 10:32:44,2019-05-30 00:00:00,,2019-05-30 10:44:03,2019-05-30 10:34:15,1,219186,1,Cliente,C,HELDERF,djailsonc,Deposito,F
2019-05-30 10:28:53,2019-05-30 00:00:00,,2019-05-30 11:35:38,2019-05-30 11:20:27,8,219185,1,Rota,R,KELVIN,alexrodrigues,Administracao,F
2019-05-30 10:27:45,2019-05-30 00:00:00,,2019-05-30 13:40:44,2019-05-30 13:39:10,10,219184,4,Abastecimento,N,ricardog,larag,Deposito,F
2019-05-30 10:27:40,2019-05-30 00:00:00,,2019-05-30 13:44:13,2019-05-30 13:40:56,10,219183,5,Abastecimento,N,jhonatanb,larag,Deposito,F
2019-05-30 10:23:50,2019-05-30 00:00:00,,2019-05-30 10:29:17,2019-05-30 10:27:49,1,219181,1,Cliente,C,ROSIMARY,brunoa,Abastecimento,F
2019-05-30 10:21:10,2019-05-30 00:00:00,,2019-05-30 10:38:50,2019-05-30 10:38:27,1,219180,2,Cliente,C,RANAUEA,josef,Abastecimento,F
2019-05-30 10:21:06,2019-05-30 00:00:00,,2019-05-30 14:06:12,2019-05-30 10:25:53,1,219179,9,Abastecimento,N,JOAOO,JOAOO,Abastecimento,F
2019-05-30 10:19:33,2019-05-30 00:00:00,,2019-05-30 13:03:28,2019-05-30 12:52:31,1,219178,2,Abastecimento,N,MARCOS,micaelp,Deposito,F
2019-05-30 10:16:17,2019-05-30 00:00:00,,2019-05-30 10:56:17,2019-05-30 10:18:52,1,219177,14,Abastecimento,N,alberion,ALBERION,Abastecimento,F
2019-05-30 10:15:54,2019-05-30 00:00:00,2019-05-30 10:39:54,,,10,219176,1,Abastecimento,N,brunoa,"",,F
2019-05-30 10:15:18,2019-05-30 00:00:00,,2019-05-30 14:56:27,2019-05-30 14:40:45,1,219175,4,Abastecimento,N,MARCOS,Douglasl,Deposito,F
2019-05-30 10:13:16,2019-05-30 00:00:00,,2019-05-30 12:16:55,2019-05-30 11:49:33,1,219174,10,Abastecimento,N,gadelha,ewertond,Deposito,F
2019-05-30 10:07:57,2019-05-31 00:00:00,,2019-05-30 16:14:24,2019-05-30 15:54:56,1,219173,5,Agendado,G,venicio 3m,micaelp,Deposito,F
2019-05-30 10:07:51,2019-05-30 00:00:00,,2019-05-30 10:16:37,2019-05-30 10:16:21,1,219172,1,Cliente,C,HELDERF,jeffersondouglas,Deposito,F
2019-05-30 10:06:53,2019-05-30 00:00:00,,2019-05-30 10:12:06,2019-05-30 10:08:31,1,219171,2,Cliente,C,luizb,alexd,Deposito,F
2019-05-30 10:02:45,2019-05-30 00:00:00,,2019-05-30 10:11:01,2019-05-30 10:10:55,1,219170,1,Abastecimento,N,CLEITON,ARIELG,Deposito,F
2019-05-30 09:57:10,2019-05-30 00:00:00,,2019-05-30 10:12:01,2019-05-30 10:08:09,1,219168,1,Cliente,C,gersono,jeffersondouglas,Deposito,F
2019-05-30 09:54:32,2019-05-30 00:00:00,,2019-05-30 10:17:25,2019-05-30 10:03:32,1,219167,3,Abastecimento,N,RANOEL,Ranoel,Promotor,F
2019-05-30 09:53:42,2019-05-30 00:00:00,,2019-05-30 10:08:20,2019-05-30 10:07:58,1,219166,1,Cliente,C,gersono,alexd,Deposito,F
2019-05-30 09:51:46,2019-05-30 00:00:00,,2019-05-30 11:13:45,2019-05-30 10:03:20,1,219165,8,Abastecimento,N,CLEITON,ANDREF,Abastecimento,F
2019-05-30 09:49:07,2019-05-30 00:00:00,,2019-05-30 12:18:34,2019-05-30 10:03:04,1,219164,12,Abastecimento,N,CLEITON,ANDREF,Abastecimento,F
2019-05-30 09:47:41,2019-05-30 00:00:00,,2019-05-30 09:54:04,2019-05-30 09:53:59,1,219163,1,Cliente,C,alberion,ARIELG,Deposito,F
2019-05-30 09:42:29,2019-05-30 00:00:00,,2019-05-30 09:57:18,2019-05-30 09:50:59,1,219162,1,Cliente,C,HELDERF,jeffersondouglas,Deposito,F
2019-05-30 09:40:34,2019-05-30 00:00:00,,2019-05-30 09:50:37,2019-05-30 09:44:44,1,219160,1,Cliente,C,RANAUEA,DANIELB,Deposito,F
2019-05-30 09:38:05,2019-05-30 00:00:00,,2019-05-30 10:45:54,2019-05-30 10:13:56,1,219159,5,Abastecimento,N,SANDROO,SANDROO,Abastecimento,F
2019-05-30 09:36:38,2019-05-30 00:00:00,,2019-05-30 09:42:16,2019-05-30 09:41:27,10,219158,1,Cliente,C,brunoa,larag,Deposito,F
2019-05-30 09:30:06,2019-05-30 00:00:00,,2019-05-30 10:02:06,2019-05-30 09:39:25,2,219157,1,Cliente,C,NATALIAL,"",,F
2019-05-30 09:28:01,2019-05-30 00:00:00,,2019-05-30 09:49:11,2019-05-30 09:45:52,1,219156,2,Cliente,C,gersono,jeffersondouglas,Deposito,F
2019-05-30 09:27:09,2019-05-30 00:00:00,,2019-05-30 09:53:51,2019-05-30 09:37:50,1,219155,11,Abastecimento,N,silvanof,SilvanoF,Promotor,F
2019-05-30 09:22:59,2019-05-30 00:00:00,,2019-05-30 09:29:09,2019-05-30 09:27:55,1,219154,2,Cliente,C,HELDERF,mayadsonsouza,Deposito,F
2019-05-30 09:22:22,2019-05-30 00:00:00,,2019-05-30 09:42:32,2019-05-30 09:34:57,1,219153,2,Abastecimento,N,jairp,DANIELB,Deposito,F
2019-05-30 09:22:17,2019-05-30 00:00:00,,2019-05-30 09:32:01,2019-05-30 09:28:48,1,219152,1,Cliente,C,ROSIMARY,jeffersondouglas,Deposito,F
2019-05-30 09:21:20,2019-05-30 00:00:00,,2019-05-30 11:11:30,2019-05-30 10:02:53,1,219151,1,Abastecimento,N,CLEITON,ANDREF,Abastecimento,F
2019-05-30 09:21:05,2019-05-30 00:00:00,,2019-05-30 09:25:20,2019-05-30 09:22:44,1,219150,1,Cliente,C,alberion,mayadsonsouza,Deposito,F
2019-05-30 09:14:36,2019-05-30 00:00:00,,2019-05-30 12:49:26,2019-05-30 12:15:47,1,219149,22,Abastecimento,N,LYANEK,wildsono,Deposito,F
2019-05-30 09:12:16,2019-05-30 00:00:00,,2019-05-30 09:20:34,2019-05-30 09:16:19,1,219148,1,Cliente,C,ANTONIAL,mayadsonsouza,Deposito,F
2019-05-30 09:09:01,2019-05-30 00:00:00,,2019-05-30 09:13:37,2019-05-30 09:13:30,1,219147,1,Cliente,C,alberion,ARIELG,Deposito,F
2019-05-30 09:07:07,2019-05-30 00:00:00,,2019-05-30 09:27:41,2019-05-30 09:22:19,1,219146,1,Cliente,C,RANAUEA,DANIELB,Deposito,F
2019-05-30 09:06:27,2019-05-30 00:00:00,,2019-05-30 09:24:48,2019-05-30 09:13:10,1,219145,2,Cliente,C,luizb,jeffersondouglas,Deposito,F
2019-05-30 09:05:27,2019-05-30 00:00:00,,2019-05-30 09:17:17,2019-05-30 09:13:38,2,219144,2,Rota,R,KELVIN,kelsonlima,Deposito,F
2019-05-30 09:02:02,2019-05-30 00:00:00,,2019-05-30 09:09:59,2019-05-30 09:07:46,1,219143,1,Cliente,C,alberion,jeffersondouglas,Deposito,F
2019-05-30 09:00:09,2019-05-30 00:00:00,,2019-05-30 09:11:39,2019-05-30 09:02:17,1,219142,1,Cliente,C,ANA PAULA,mayadsonsouza,Deposito,F
2019-05-30 08:58:21,2019-05-30 00:00:00,,2019-05-30 09:06:19,2019-05-30 09:03:05,1,219141,1,Cliente,C,tiago,jeffersondouglas,Deposito,F
2019-05-30 08:55:29,2019-05-30 00:00:00,,2019-05-30 09:13:38,2019-05-30 09:13:10,1,219139,1,Cliente,C,HELDERF,DANIELB,Deposito,F
2019-05-30 08:49:24,2019-05-30 00:00:00,,2019-05-30 08:55:43,2019-05-30 08:51:39,1,219138,3,Cliente,C,RANAUEA,mayadsonsouza,Deposito,F
2019-05-30 08:39:18,2019-05-30 00:00:00,,2019-05-30 08:41:34,2019-05-30 08:41:27,1,219136,1,Cliente,C,luisn,ARIELG,Deposito,F
2019-05-30 08:28:44,2019-05-30 00:00:00,,2019-05-30 11:46:06,2019-05-30 11:24:18,1,219129,5,Abastecimento,N,islania,micaelp,Deposito,F
2019-05-30 08:28:01,2019-05-30 00:00:00,,2019-05-30 09:35:17,2019-05-30 08:33:05,1,219128,23,Abastecimento,N,CLEITON,HIGORD,Abastecimento,F
2019-05-30 08:27:06,2019-05-30 00:00:00,,2019-05-30 11:32:17,2019-05-30 11:22:30,1,219127,3,Abastecimento,N,Raniel,jeffersondouglas,Deposito,F
2019-05-30 08:21:06,2019-05-30 00:00:00,,2019-05-30 08:36:06,2019-05-30 08:22:43,1,219126,11,Abastecimento,N,RANOEL,Ranoel,Promotor,F
2019-05-30 08:15:22,2019-05-30 00:00:00,,2019-05-30 08:26:19,2019-05-30 08:25:57,1,219125,1,Cliente,C,EDINALDOM,DANIELB,Deposito,F
2019-05-29 21:05:03,2019-05-29 00:00:00,,2019-05-30 15:21:26,2019-05-30 15:19:15,1,219124,1,F. Via Direta,Y,MICHELLF,alexd,Deposito,F
2019-05-29 21:02:25,2019-05-29 00:00:00,,2019-05-31 07:49:53,2019-05-31 07:47:17,1,219123,2,F. Via Direta,Y,MICHELLF,alexd,Deposito,F
2019-05-29 20:36:44,2019-05-29 00:00:00,,2019-05-31 08:00:26,2019-05-31 07:50:50,1,219122,5,F. Via Direta,Y,MICHELLF,alexd,Deposito,F
2019-05-29 20:34:18,2019-05-29 00:00:00,,2019-05-30 18:44:16,2019-05-30 18:42:55,1,219121,3,F. Via Direta,Y,MICHELLF,marcosr,Deposito,F
2019-05-29 20:32:44,2019-05-29 00:00:00,,2019-05-30 15:07:45,2019-05-30 14:55:08,1,219120,2,F. Via Direta,Y,MICHELLF,eliabd,Deposito,F
2019-05-29 20:32:03,2019-05-29 00:00:00,,2019-05-30 18:48:37,2019-05-30 18:27:44,1,219119,5,F. Via Direta,Y,MICHELLF,jeissonp,Deposito,F
2019-05-29 20:30:18,2019-05-29 00:00:00,,2019-05-30 18:44:10,2019-05-30 18:21:52,1,219118,4,F. Via Direta,Y,MICHELLF,eliabd,Deposito,F
2019-05-29 20:29:49,2019-05-29 00:00:00,,2019-05-30 17:55:27,2019-05-30 17:38:15,1,219117,18,F. Via Direta,Y,MICHELLF,jeissonp,Deposito,F
2019-05-29 20:25:43,2019-05-29 00:00:00,,2019-05-30 15:16:09,2019-05-30 15:08:57,1,219116,3,F. Via Direta,Y,MICHELLF,eliabd,Deposito,F
2019-05-29 20:24:29,2019-05-29 00:00:00,,2019-05-30 16:53:05,2019-05-30 16:42:49,1,219115,6,F. Via Direta,Y,MICHELLF,djailsonc,Deposito,F
2019-05-29 20:23:15,2019-05-29 00:00:00,,2019-05-30 18:25:16,2019-05-30 18:03:26,1,219114,20,F. Via Direta,Y,MICHELLF,djailsonc,Deposito,F
2019-05-29 20:19:52,2019-05-29 00:00:00,,2019-05-30 15:26:00,2019-05-30 15:24:45,1,219113,1,F. Via Direta,Y,MICHELLF,alexd,Deposito,F
2019-05-29 20:17:50,2019-05-29 00:00:00,,2019-05-30 15:16:07,2019-05-30 15:14:45,1,219112,3,F. Via Direta,Y,MICHELLF,alexd,Deposito,F
2019-05-29 20:15:47,2019-05-29 00:00:00,,2019-05-30 16:33:21,2019-05-30 15:55:07,1,219111,14,F. Via Direta,Y,MICHELLF,djailsonc,Deposito,F
2019-05-29 20:07:13,2019-05-29 00:00:00,,2019-05-30 17:05:54,2019-05-30 16:32:18,1,219110,13,F. Via Direta,Y,MICHELLF,jeissonp,Deposito,F
2019-05-29 19:57:49,2019-05-29 00:00:00,,2019-05-30 15:40:40,2019-05-30 15:04:07,1,219109,19,F. Via Direta,Y,MICHELLF,djailsonc,Deposito,F
2019-05-29 19:52:27,2019-05-29 00:00:00,,2019-05-30 15:29:54,2019-05-30 14:59:06,1,219108,14,F. Via Direta,Y,MICHELLF,mayadsonsouza,Deposito,F
2019-05-29 19:49:37,2019-05-29 00:00:00,,2019-05-30 15:31:29,2019-05-30 15:27:09,1,219107,2,F. Via Direta,Y,MICHELLF,alexd,Deposito,F
2019-05-29 19:41:30,2019-05-29 00:00:00,,2019-05-30 16:21:39,2019-05-30 16:11:51,1,219106,2,F. Via Direta,Y,MICHELLF,eliabd,Deposito,F
2019-05-29 19:40:50,2019-05-29 00:00:00,,2019-05-30 17:33:23,2019-05-30 14:39:49,1,219105,10,F. Via Direta,Y,MICHELLF,"",,F
2019-05-29 19:38:09,2019-05-29 00:00:00,,2019-05-30 14:47:41,2019-05-30 14:39:45,1,219104,4,F. Via Direta,Y,MICHELLF,mayadsonsouza,Deposito,F
2019-05-29 19:36:16,2019-05-29 00:00:00,,2019-05-30 14:37:50,2019-05-30 14:24:50,1,219103,6,F. Via Direta,Y,MICHELLF,mayadsonsouza,Deposito,F
2019-05-29 19:28:02,2019-05-29 00:00:00,,2019-05-30 14:54:19,2019-05-30 14:08:06,1,219102,16,F. Via Direta,Y,MICHELLF,alexd,Deposito,F
2019-05-29 19:18:40,2019-05-29 00:00:00,,2019-05-30 14:04:26,2019-05-30 13:54:37,1,219101,7,F. Via Direta,Y,MICHELLF,alexd,Deposito,F
2019-05-29 19:14:45,2019-05-29 00:00:00,,2019-05-30 12:53:17,2019-05-30 12:35:06,1,219100,4,F. Via Direta,Y,MICHELLF,eliabd,Deposito,F
2019-05-29 19:12:56,2019-05-29 00:00:00,,2019-05-30 13:57:09,2019-05-30 13:27:42,1,219099,12,F. Via Direta,Y,MICHELLF,mayadsonsouza,Deposito,F
2019-05-29 19:10:46,2019-05-29 00:00:00,,2019-05-30 12:54:27,2019-05-30 12:23:42,1,219098,15,F. Via Direta,Y,MICHELLF,djailsonc,Deposito,F
2019-05-29 18:22:37,2019-05-30 00:00:00,,2019-05-30 07:33:25,2019-05-30 07:10:36,1,219097,6,Agendado,G,KELLYANE,DANIELB,Deposito,F
2019-05-29 18:10:42,2019-05-29 00:00:00,,2019-06-01 13:15:44,2019-06-01 12:51:36,2,219096,9,F.Z.Norte,Z,andersonm,hurielm,Deposito,F
2019-05-29 18:08:33,2019-05-29 00:00:00,,2019-05-31 10:05:44,2019-05-31 10:00:41,1,219095,3,F.Z.Norte,Z,andersonm,mayadsonsouza,Deposito,F
2019-05-29 18:03:33,2019-05-29 00:00:00,,2019-05-31 11:25:59,2019-05-31 11:17:03,1,219094,6,F.Z.Norte,Z,andersonm,mayadsonsouza,Deposito,F
2019-05-29 18:02:47,2019-05-29 00:00:00,,2019-05-31 10:00:08,2019-05-31 09:48:57,1,219093,5,F.Z.Norte,Z,andersonm,mayadsonsouza,Deposito,F
2019-05-29 18:02:03,2019-05-29 00:00:00,,2019-05-31 14:50:29,2019-05-31 13:59:10,1,219092,26,F.Z.Norte,Z,andersonm,alexd,Deposito,F
2019-05-29 17:57:43,2019-05-29 00:00:00,,2019-05-31 09:56:56,2019-05-31 09:39:06,1,219091,5,F.Z.Norte,Z,andersonm,alexd,Deposito,F
2019-05-29 17:56:38,2019-05-29 00:00:00,,2019-05-29 18:02:02,2019-05-29 17:57:46,1,219090,1,Cliente,C,walterb,micaelp,Deposito,F
2019-05-29 17:53:33,2019-05-29 00:00:00,,2019-05-29 18:24:35,2019-05-29 18:12:13,1,219089,2,Abastecimento,N,JULIANA SILVA,wildsono,Deposito,F
2019-05-29 17:53:03,2019-05-29 00:00:00,,2019-05-29 18:02:09,2019-05-29 18:01:56,1,219088,1,Abastecimento,N,FERNANDOD,Douglasl,Deposito,F
2019-05-29 17:52:46,2019-05-29 00:00:00,,2019-05-29 18:29:56,2019-05-29 17:54:55,1,219087,8,Abastecimento,N,CLEITON,ALEFF,Abastecimento,F
2019-05-29 17:51:17,2019-05-29 00:00:00,,2019-05-29 18:01:00,2019-05-29 17:55:03,1,219085,1,Abastecimento,N,CLEITON,ALEFF,Abastecimento,F
2019-05-29 17:46:46,2019-05-29 00:00:00,,2019-05-29 17:56:11,2019-05-29 17:52:31,1,219084,1,Cliente,C,FABIOV,micaelp,Deposito,F
2019-05-29 17:39:51,2019-05-29 00:00:00,,2019-05-29 17:50:25,2019-05-29 17:41:13,1,219083,6,Abastecimento,N,BEATRIZ NACIMENTO,micaelp,Deposito,F
2019-05-29 17:39:47,2019-05-29 00:00:00,,2019-05-30 07:44:43,2019-05-30 07:28:02,2,219082,4,Rota,R,KELVIN,kelsonlima,Deposito,F
2019-05-29 17:37:28,2019-05-29 00:00:00,,2019-05-29 18:00:36,2019-05-29 17:42:02,1,219081,5,Abastecimento,N,CLEITON,ALEFF,Abastecimento,F
2019-05-29 17:33:54,2019-05-29 00:00:00,,2019-05-31 10:36:31,2019-05-31 10:26:07,1,219080,12,F.Z.Norte,Z,andersonm,mayadsonsouza,Deposito,F
2019-05-29 17:32:48,2019-05-29 00:00:00,,2019-05-31 12:37:47,2019-05-31 12:29:57,1,219079,2,F.Z.Norte,Z,andersonm,djailsonc,Deposito,F
2019-05-29 17:28:43,2019-05-29 00:00:00,,2019-05-29 17:39:18,2019-05-29 17:39:03,1,219078,1,Cliente,C,FERNANDOD,Douglasl,Deposito,F
2019-05-29 17:27:57,2019-05-29 00:00:00,,2019-05-30 11:25:58,2019-05-30 11:22:18,1,219077,1,Abastecimento,N,ESTERL,DANIELB,Deposito,F
2019-05-29 17:26:56,2019-05-29 00:00:00,,2019-05-29 17:35:30,2019-05-29 17:35:07,1,219076,1,Cliente,C,victorc,jeissonp,Deposito,F
2019-05-29 17:18:07,2019-05-29 00:00:00,,2019-05-30 11:38:15,2019-05-30 11:29:16,1,219075,1,Abastecimento,N,lindianet,DANIELB,Deposito,F
2019-05-29 17:15:03,2019-05-29 00:00:00,,2019-05-29 17:19:51,2019-05-29 17:19:39,1,219074,1,Cliente,C,luisn,micaelp,Deposito,F
2019-05-29 17:11:28,2019-05-29 00:00:00,,2019-05-29 17:17:07,2019-05-29 17:16:04,1,219073,1,Abastecimento,N,joseg,Douglasl,Deposito,F
2019-05-29 17:09:04,2019-05-29 00:00:00,,2019-05-30 12:03:52,2019-05-30 11:21:09,1,219072,14,Abastecimento,N,MarianaKiuch,Douglasl,Deposito,F
2019-05-29 17:01:20,2019-05-29 00:00:00,,2019-05-29 17:06:04,2019-05-29 17:05:57,1,219071,1,Cliente,C,CARLOS ALBERTO,djailsonc,Deposito,F
2019-05-29 17:01:15,2019-05-29 00:00:00,,2019-05-29 17:12:17,2019-05-29 17:03:29,1,219070,1,Cliente,C,HELDERF,jeissonp,Deposito,F
2019-05-29 17:00:32,2019-05-29 00:00:00,,2019-05-30 11:44:09,2019-05-30 11:23:04,1,219069,23,Abastecimento,N,cesark,ewertond,Deposito,F
2019-05-29 16:55:36,2019-05-29 00:00:00,,2019-05-29 17:58:50,2019-05-29 16:57:38,1,219068,24,Abastecimento,N,leandrop,LEANDROP,Promotor,F
2019-05-29 16:55:10,2019-05-29 00:00:00,,2019-05-30 11:21:21,2019-05-30 10:41:30,1,219067,25,Abastecimento,N,cesark,micaelp,Deposito,F
2019-05-29 16:50:48,2019-05-29 00:00:00,,2019-05-31 10:17:57,2019-05-31 10:06:57,1,219065,10,F.Z.Norte,Z,andersonm,mayadsonsouza,Deposito,F
